SNo,RollNo,Rank,Allotted Quota,Allotted Institute,Course,Allotted Category,Candidate Category,Remarks
334,2001108478,19533,All India,"ESIC Medical College & Hospital,
Bihta",MBBS,EWS,EWS,Allotted
335,2001302154,19535,All India,"Koppal Institute of Medical
Sciences",MBBS,Open,GN,Allotted
336,2001302236,19540,All India,"CHIKKABALLAPURA INSTITUTE
OF MEDICAL SCIENCES,
KARNATAKA",MBBS,Open,OBC,Allotted
337,3903012107,19542,All India,"Government Medcial College,
Gondia",MBBS,Open,OBC,Allotted
338,3903237273,19543,All India,"Government Medical College,
Sindhudurg",MBBS,OBC,OBC,Allotted
339,3903211398,19548,All India,"Government Medcial College,
Gondia",MBBS,OBC,OBC,Allotted
340,2001013390,19553,All India,"KURNOOL MEDICAL COLLEGE,
KURNOOL",MBBS,OBC,OBC,Allotted
341,4408019241,19558,All India,"Sri Jagannath Medical College &
Hospital, Puri",MBBS,Open,GN,Allotted
342,4401001208,19563,All India,"Government Medical College,
Dindigul",MBBS,Open,GN,Allotted
343,4501013088,19564,All India,"Government Medical College,
Ananthapuram",MBBS,Open,OBC,Allotted
344,2603006123,19575,All India,"ACSR Govt Medical College,
Nellore",MBBS,Open,GN,Allotted
345,3901017324,19581,All India,"GVMC, VILLUPURAM",MBBS,OBC,OBC,Allotted
346,3903015195,19590,All India,"MG Inst. of Medical Sciences,
Sevagram Wardha",MBBS,OBC,OBC,Allotted
347,4401010368,19592,All India,"Kodagu Institute of Medical
Sciences, Kodagu",MBBS,Open,GN,Allotted
348,2302002612,19598,All India,"ACSR Govt Medical College,
Nellore",MBBS,Open,GN,Allotted
349,4408016214,19599,All India,"Government Doon Medcial
College, Dehradun",MBBS,EWS,EWS,Allotted
350,2303004279,19606,All India,"Dr. YS Parmar Govt. Medical
College, Nahan",MBBS,EWS,EWS,Allotted
351,4411113384,19610,All India,"Government Medical College,
Krishnagiri",MBBS,Open,GN,Allotted
352,2809001272,19620,All India,"Govt. Pudukkottai Medical
College Hopt., Pudukkott",MBBS,OBC,OBC,Allotted
353,3903133161,19623,All India,"Government Medical College,
Nagapattinam",MBBS,Open,OBC,Allotted
354,4411013191,19627,All India,"GOA MEDICAL COLLEGE,
PANAJI",MBBS,EWS,EWS,Allotted
355,3903205161,19634,All India,"Pt. Raghunath Murmu Med.
College, Baripada",MBBS,Open,GN,Allotted
356,1502014354,19640,All India,"Government Medical College
Suryapet",MBBS,Open,GN,Allotted
357,4416002676,19646,All India,"Rajah Muthiah Medical College,
Annamalai Universit",MBBS,OBC,OBC,Allotted
358,1503019094,19656,All India,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,EWS,EWS,Allotted
359,2001110377,19659,All India,"ESIC Medical College AND
PGIMSR, Chennai",MBBS,EWS,EWS,Allotted
360,3903223309,19661,All India,"Government Medical College,
Dindigul",MBBS,Open,GN,Allotted
361,3905017204,19663,All India,"Government Medical College,
Kallakurichi",MBBS,Open,GN,Allotted
362,4407010186,19665,All India,Govt. Sivgangai M. C. Sivagangai,MBBS,Open,GN,Allotted
363,3906006252,19666,All India,"DR. VAISHAMPAYAM
MEMORIAL M.C.,SHOLAPUR",MBBS,EWS,EWS,Allotted
364,3901003289,19668,All India,"DR.S.C.GOVT MEDICAL
COLLEGE,,NANDED",MBBS,EWS,EWS,Allotted
365,3903114076,19681,All India,"Government Medical College
Suryapet",MBBS,OBC,OBC,Allotted
366,3902010003,19688,All India,"Bhima Bhoi Medical College and
Hospital , Balangir",MBBS,OBC,OBC,Allotted
367,4416001215,19707,All India,"Government medical College,
Namakkal",MBBS,Open,GN,Allotted
368,3904011062,19713,All India,"Government Medical College,
Tiruppur",MBBS,Open,OBC,Allotted
369,2811026226,19724,All India,"Government Medical College,
Virudhunagar",MBBS,Open,GN,Allotted
370,2808019180,19726,All India,"Government Medical College,
Kallakurichi",MBBS,OBC,OBC,Allotted
371,2812015085,19732,All India,"Government Medical College,
Nagapattinam",MBBS,Open,OBC,Allotted
372,3903033059,19742,All India,"Government Medical College,
Nilgiris",MBBS,OBC,OBC,Allotted
373,2001301297,19746,All India,"RAJIV GANDHI INSTITUTE OF
MEDICAL SCIENCES, KADAPA",MBBS,EWS,EWS,Allotted
374,2304009212,19798,All India,"Mursidabad M C & Hospital,
Mursidabad",MBBS,EWS,EWS,Allotted
375,4408112369,19824,All India,"Sri Jagannath Medical College &
Hospital, Puri",MBBS,EWS,EWS,Allotted
376,2001111167,19827,All India,"THANJAVUR MEDICAL
COLL.,THANJAVUR",MBBS,EWS,EWS,Allotted
377,4405022125,19867,All India,"ZORAM MEDICAL COLLEGE
Falkawn",MBBS,EWS,EWS,Allotted
378,3903121220,20827,All India,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,Open,OBC,Allotted
379,3802010230,20829,All India,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,EWS,EWS,Allotted
380,2001219231,21684,All India,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,EWS,EWS,Allotted
381,4503005266,22038,All India,"Maulana Azad Institute of Dental
Sciences, New Delhi",BDS,OBC,OBC,Allotted
382,2001003507,22790,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
383,3903130073,22978,All India,"RUHS College of Dental Science,
Jaipur",BDS,Open,OBC,Allotted
384,2301008086,23276,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,Open,GN,Allotted
385,1502319216,23474,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
386,4411012341,23555,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,GN,Allotted
387,3905010060,23564,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,OBC,Allotted
388,2001202200,23598,All India,"M.G.D.C. & HOSPITAL,
PUDUCHERRY",BDS,Open,GN,Allotted
389,1505001479,23830,All India,"GOVT. DENTAL COLLEGE,
KOZIKODE",BDS,Open,OBC,Allotted
390,3905004470,23933,Open Seat Quota,"Dr. Ziauddin Ahmed Dental
College and Hospital,ALIGARH",BDS,Open,EWS,Allotted
391,4402005540,23978,Open Seat Quota,"IMS BHU Dental, Varanasi",BDS,Open,OBC,Allotted
392,3905107113,24257,Open Seat Quota,"Dr. Ziauddin Ahmed Dental
College and Hospital,ALIGARH",BDS,Open,EWS,Allotted
393,4401013078,24931,All India,"RUHS College of Dental Science,
Jaipur",BDS,Open,GN,Allotted
394,2301004036,26054,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,Open,GN,Allotted
395,1501002600,26070,All India,"PATNA DENTAL COLLEGE &
HOSPITAL, PATNA",BDS,Open,EWS,Allotted
396,4408007295,26230,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,Open,GN,Allotted
397,2808113209,26476,All India,"GOVT. DENTAL COLLEGE,
KOZIKODE",BDS,Open,OBC,Allotted
398,3905012296,26583,All India,"RUHS College of Dental Science,
Jaipur",BDS,Open,OBC,Allotted
399,3905002259,26641,All India,"PATNA DENTAL COLLEGE &
HOSPITAL, PATNA",BDS,OBC,OBC,Allotted
400,4402001087,26944,All India,ESIC Dental College and Hospital,BDS,Open,EWS,Allotted
401,3903218223,27005,All India,"GOVT. DENTAL COLLEGE,
KOZIKODE",BDS,Open,GN,Allotted
402,3604012460,27082,All India,"S.C.B. MEDICAL
COLL(DENTAL),CUTTACK",BDS,Open,EWS,Allotted
403,4405112321,27163,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,Open,GN,Allotted
404,3604001632,27358,All India,"GOVT DEN COLL DENTAL
WING PATIALA",BDS,Open,EWS,Allotted
405,4402005040,27679,All India,"GOVT. DENTAL COLLEGE,
KOZIKODE",BDS,Open,EWS,Allotted
406,3903210267,27781,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,Open,GN,Allotted
407,4402009356,27846,Open Seat Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,EWS,Allotted
408,3905001430,28062,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,Open,GN,Allotted
409,3614001172,28078,All India,"S.C.B. MEDICAL
COLL(DENTAL),CUTTACK",BDS,Open,EWS,Allotted
410,3604015217,28137,All India,"S.C.B. MEDICAL
COLL(DENTAL),CUTTACK",BDS,Open,GN,Allotted
411,2812003251,28200,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,Open,OBC,Allotted
412,2809020222,28334,All India,"GOVT. DENTAL COLLEGE,
KOZIKODE",BDS,OBC,OBC,Allotted
413,2810012011,28532,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,Open,OBC,Allotted
414,3905123186,28629,All India,"NAIR HOSP DENTAL COLLEGE
& HOSP,MUMBAI",BDS,Open,OBC,Allotted
415,4404004007,28650,All India,"Vardhman Mahavir Medical
College and Safdarjung Hospital
New Delhi, VMMC",MBBS,SC,SC,Allotted
416,1502304535,28702,Open Seat Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,OBC,Allotted
417,4414001286,29105,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,Open,GN,Allotted
418,2304004084,29268,Open Seat Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,OBC,Allotted
419,4404006509,29444,All India,"GOVT. DENTAL COLLEGE &
HOSP,AHMEDABAD",BDS,Open,GN,Allotted
420,3604015223,29694,All India,"GOVT. DENTAL COLLEGE,
SHIMLA",BDS,Open,GN,Allotted
421,4608108257,29796,All India,"GOVT. DENTAL COLL.& HOSP.,
JAMNAGAR",BDS,Open,GN,Allotted
422,2304004011,29907,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,Open,EWS,Allotted
423,3905028233,30105,All India,"M.G.D.C. & HOSPITAL,
PUDUCHERRY",BDS,Open,OBC,Allotted
424,4404006285,30218,All India,ESIC Dental College and Hospital,BDS,OBC,OBC,Allotted
425,3901017092,30291,Open Seat Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,GN,Allotted
426,2302012245,30318,Open Seat Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,OBC,Allotted
427,3905010398,30500,Jamia Muslim Women Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,GN,Allotted
428,4415006170,30525,Open Seat Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,GN,Allotted
429,1502315046,30845,All India,"DC, RIMS, Imphal",BDS,Open,OBC,Allotted
430,2001019278,30877,All India,"Dental Institue, RIMS, Ranchi",BDS,Open,GN,Allotted
431,2001110155,31225,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,Open,GN,Allotted
432,2001108017,31341,All India,"M.G.D.C. & HOSPITAL,
PUDUCHERRY",BDS,EWS,EWS,Allotted
433,3906019216,31356,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,Open,GN,Allotted
434,2001116309,31668,Jamia Muslim Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,GN,Allotted
435,3802009291,31761,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,Open,GN,Allotted
436,3903004080,32009,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,Open,GN,Allotted
437,3905102019,32040,Jamia Muslim Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,OBC,Allotted
438,2808002006,32059,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,Open,OBC,Allotted
439,1502001460,32319,All India,"Dental Institue, RIMS, Ranchi",BDS,Open,OBC,Allotted
440,3903021203,32398,All India,"RUHS College of Dental Science,
Jaipur",BDS,EWS,EWS,Allotted
441,2602002467,32462,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,EWS,EWS,Allotted
442,2001007340,32548,All India,"NAIR HOSP DENTAL COLLEGE
& HOSP,MUMBAI",BDS,Open,GN,Allotted
443,1502212448,32666,All India,"GOVT. D.C. & RESEARCH
INST,BANGALORE",BDS,Open,OBC,Allotted
444,2603012166,32700,All India,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,Open,GN,Allotted
445,1502323228,32705,All India,"ESIC Dental College, Gulbarga",BDS,Open,OBC,Allotted
446,3905106255,32761,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,Open,OBC,Allotted
447,2001104401,32889,All India,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,Open,GN,Allotted
448,2001208525,32989,IP University Quota,ESIC Dental College and Hospital,BDS,Open,GN,Allotted
449,2304004345,33163,All India,"ESIC Dental College, Gulbarga",BDS,Open,GN,Allotted
450,1502310228,33312,All India,"NAIR HOSP DENTAL COLLEGE
& HOSP,MUMBAI",BDS,Open,GN,Allotted
451,1501009036,33400,All India,"DR. R. AHMED DENT.COLL &
HOSP,KOLKATA",BDS,Open,OBC,Allotted
452,1505001580,33589,Jamia Muslim Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,Open,GN,Allotted
453,2001301653,33595,All India,"DC, RIMS, Imphal",BDS,Open,GN,Allotted
454,1502211393,33864,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,Open,GN,Allotted
455,4406003384,33889,All India,"DC, RIMS, Imphal",BDS,Open,GN,Allotted
456,3615001233,34001,All India,"M.G.D.C. & HOSPITAL,
PUDUCHERRY",BDS,OBC,OBC,Allotted
457,4408014503,34030,All India,"GOA DENTAL COLLEGE &
HOSPITAL, GOA",BDS,Open,GN,Allotted
458,2810002128,34087,All India,"DC, RIMS, Imphal",BDS,OBC,OBC,Allotted
459,3905016252,34091,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,OBC,OBC,Allotted
460,4503001116,34129,All India,"GOA DENTAL COLLEGE &
HOSPITAL, GOA",BDS,Open,GN,Allotted
461,3903016171,34142,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,EWS,EWS,Allotted
462,4406001047,34244,All India,"REGIONAL DENTAL COLLEGE,
GUWAHATI",BDS,Open,GN,Allotted
463,2302007072,34315,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,OBC,OBC,Allotted
464,4404005498,34418,Jamia Muslim Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,OBC,OBC,Allotted
465,3802001388,34420,All India,"GOVT DEN COLL DENTAL
WING PATIALA",BDS,Open,GN,Allotted
466,2001205348,34456,All India,"GOVT DEN COLL DENTAL
WING PATIALA",BDS,OBC,OBC,Allotted
467,2303002277,34460,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,EWS,EWS,Allotted
468,3903017258,34499,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,OBC,OBC,Allotted
469,1502209439,34500,All India,"PB. GOVT. DENTAL COLLEGE
& HOSP,AMRITSAR",BDS,Open,OBC,Allotted
470,3904113103,34524,Jamia Muslim Quota,"Faculty of Dentistry, Jamia Millia
Islamia, New Delhi",BDS,OBC,OBC,Allotted
471,2001003332,34532,IP University Quota,ESIC Dental College and Hospital,BDS,Open,GN,Allotted
472,4401006094,34556,All India,"GOVT. COLLEGE OF
DENTISTRY, INDORE",BDS,Open,GN,Allotted
473,2810005090,34606,All India,"Jawaharlal Nehru Institute of
Dental Sciences, Imphal",BDS,Open,GN,Allotted
474,3903212119,34630,All India,"GOVT. D.C. & RESEARCH
INST,BANGALORE",BDS,Open,OBC,Allotted
475,4416001548,34844,All India,"GOVT. D.C. & RESEARCH
INST,BANGALORE",BDS,Open,GN,Allotted
476,1502301127,34878,All India,"GOVT. COLLEGE OF
DENTISTRY, INDORE",BDS,Open,GN,Allotted
477,2603012229,34905,All India,"Burdwan Dental College &
Hospital, Burdwan",BDS,OBC,OBC,Allotted
478,4411012375,34930,All India,"Government Dental College and
Hospital, Vijayawada",BDS,Open,OBC,Allotted
479,1502112456,35020,All India,"ESIC Dental College, Gulbarga",BDS,Open,GN,Allotted
480,2001113024,35170,All India,"Dental Institue, RIMS, Ranchi",BDS,EWS,EWS,Allotted
481,3607002125,35244,All India,"Government Dental College
Hyderabad",BDS,Open,OBC,Allotted
482,1506003756,35245,All India,"GOVT. DENTAL COLLEGE &
HOSP.,MUMBAI",BDS,Open,GN,Allotted
483,4410007357,35295,All India,"GOVT. DENTAL COLLEGE &
HOSP.,MUMBAI",BDS,Open,GN,Allotted
484,4413003032,35497,All India,"GOVT. DENTAL COLLEGE,
RAIPUR",BDS,Open,EWS,Allotted
485,1502221305,35534,All India,"GOVT. DENTAL COLLEGE,
RAIPUR",BDS,Open,GN,Allotted
486,1502004053,35587,All India,"GOVT. DENTAL COLL.& HOSP.,
JAMNAGAR",BDS,OBC,OBC,Allotted
487,3607003023,35589,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,Open,EWS,Allotted
488,4602002638,35737,All India,"ESIC Dental College, Gulbarga",BDS,OBC,OBC,Allotted
489,4410001069,35904,IP University Quota,ESIC Dental College and Hospital,BDS,Open,GN,Allotted
490,3607006180,35922,All India,"REGIONAL DENTAL COLLEGE,
GUWAHATI",BDS,Open,GN,Allotted
491,2001220199,35955,All India,"Government Dental College and
Hospital, Vijayawada",BDS,Open,GN,Allotted
492,4404004349,36052,IP University Quota,ESIC Dental College and Hospital,BDS,Open,GN,Allotted
493,1502214031,36287,All India,"GOVT. COLLEGE OF
DENTISTRY, INDORE",BDS,Open,OBC,Allotted
494,3605016343,36350,All India,"GOVT. DC & RESEARCH INSt.,
BELLARY",BDS,Open,GN,Allotted
495,4401011292,36368,All India,"Dental Institue, RIMS, Ranchi",BDS,OBC,OBC,Allotted
496,4202002470,36386,All India,"M.G.D.C. & HOSPITAL,
PUDUCHERRY",BDS,OBC,OBC,Allotted
497,3905008239,36441,All India,"Dental Institue, RIMS, Ranchi",BDS,OBC,OBC,Allotted
498,1502308514,36445,All India,"GOVT. DENTAL COLLEGE,
SHIMLA",BDS,EWS,EWS,Allotted
499,4412002012,36458,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,Open,GN,Allotted
500,3902024127,36539,All India,"Government Dental College
Hyderabad",BDS,Open,GN,Allotted
501,3902022199,36737,All India,"Government Dental College and
Hospital, Vijayawada",BDS,Open,GN,Allotted
502,2302029363,36772,All India,"Government Dental College and
Hospital, Vijayawada",BDS,Open,GN,Allotted
503,2809006082,36793,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,OBC,OBC,Allotted
504,2001306132,36876,IP University Quota,ESIC Dental College and Hospital,BDS,Open,GN,Allotted
505,3903205040,37067,All India,"GOVT. DENTAL COLLEGE &
HOSP.,MUMBAI",BDS,Open,GN,Allotted
506,4601004010,37098,All India,"Govt Dental College RIMS
Kadapa",BDS,Open,GN,Allotted
507,3604001660,37142,All India,"GOVT. DENTAL COLLEGE,
RAIPUR",BDS,Open,GN,Allotted
508,4408125128,37198,All India,"NAIR HOSP DENTAL COLLEGE
& HOSP,MUMBAI",BDS,OBC,OBC,Allotted
509,3905011234,37285,All India,"Government Dental College
Hyderabad",BDS,Open,GN,Allotted
510,3905010240,37490,All India,"GOA DENTAL COLLEGE &
HOSPITAL, GOA",BDS,OBC,OBC,Allotted
511,1502101313,37607,All India,"PB. GOVT. DENTAL COLLEGE
& HOSP,AMRITSAR",BDS,EWS,EWS,Allotted
512,4407005194,37621,All India,"GOVT. DENTAL COLLEGE &
HOSP.,MUMBAI",BDS,OBC,OBC,Allotted
513,3905006094,37656,All India,"GOA DENTAL COLLEGE &
HOSPITAL, GOA",BDS,OBC,OBC,Allotted
514,2302017041,37687,All India,"GDC,PT.BDS UNIV.OF HEALTH
SCI,ROHTAK",BDS,OBC,OBC,Allotted
515,3906002505,37699,All India,"Government Dental College,
Alappuzha",BDS,Open,GN,Allotted
516,1502030275,37851,All India,"Jawaharlal Nehru Institute of
Dental Sciences, Imphal",BDS,OBC,OBC,Allotted
517,2001304625,37931,All India,"GOVT. D.C. & RESEARCH
INST,BANGALORE",BDS,Open,GN,Allotted
518,4404007416,37933,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,OBC,OBC,Allotted
519,4410001391,37937,All India,"GOVT. DC & RESEARCH INSt.,
BELLARY",BDS,Open,GN,Allotted
520,3602014210,37943,All India,"Government Dental College and
Hospital, Vijayawada",BDS,OBC,OBC,Allotted
521,2001109318,38002,All India,"GOVT. DENTAL COLLEGE,
RAIPUR",BDS,Open,GN,Allotted
522,3901004119,38027,All India,"GOVT. DENTAL COLLEGE,
SHIMLA",BDS,OBC,OBC,Allotted
523,4602004347,38118,All India,"NORTH BENGAL
DENT.COLL,SUSHRUTNAGAR",BDS,Open,OBC,Allotted
524,1502217262,38121,All India,"GOVT. DENTAL COLLEGE,
SHIMLA",BDS,OBC,OBC,Allotted
525,1504004437,38167,All India,"NORTH BENGAL
DENT.COLL,SUSHRUTNAGAR",BDS,Open,OBC,Allotted
526,1502315145,38173,All India,"Government Dental College,
Thrissur",BDS,Open,OBC,Allotted
527,2804010223,38192,All India,"GOVT. DENTAL COLLEGE,
KOTTAYAM",BDS,OBC,OBC,Allotted
528,4402015009,38293,All India,"GOVT. DENTAL COLLEGE &
HOSP.,AURANGABAD",BDS,Open,OBC,Allotted
529,3905108209,38599,All India,"Government Dental College,
Alappuzha",BDS,OBC,OBC,Allotted
530,4413002093,38608,All India,"GOVT. COLLEGE OF
DENTISTRY, INDORE",BDS,OBC,OBC,Allotted
531,3903116096,38663,All India,"GOVT. DENTAL COLLEGE &
HOSP.,NAGPUR",BDS,Open,OBC,Allotted
532,2001012174,38708,All India,"Government Dental College,
Thrissur",BDS,Open,OBC,Allotted
533,2603006257,38730,All India,"GOVT DENTAL COLLEGE
Kannur",BDS,Open,GN,Allotted
534,3607001624,38809,All India,"Govt Dental College RIMS
Kadapa",BDS,Open,GN,Allotted
535,4408010489,38831,All India,"Government Dental College,
Alappuzha",BDS,OBC,OBC,Allotted
536,1506001638,38845,All India,"Government Dental College,
Alappuzha",BDS,OBC,OBC,Allotted
537,4408101557,38857,All India,"GOVT. DENTAL COLLEGE &
HOSP.,AURANGABAD",BDS,Open,GN,Allotted
538,1501001421,38897,All India,"GOVT. DENTAL COLLEGE &
HOSP.,NAGPUR",BDS,Open,OBC,Allotted
539,4501010448,38986,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,OBC,OBC,Allotted
540,2001109168,39022,All India,"GOVT. DC & RESEARCH INSt.,
BELLARY",BDS,Open,GN,Allotted
541,4411122154,39104,All India,"REGIONAL DENTAL COLLEGE,
GUWAHATI",BDS,OBC,OBC,Allotted
542,1502223104,39246,All India,"Government Dental College,
Thrissur",BDS,OBC,OBC,Allotted
543,2501018123,39310,All India,"TAMILNADU GOVT D.C. &
HOSP, CHENNAI",BDS,OBC,OBC,Allotted
544,1503012049,39389,All India,"Jawaharlal Nehru Institute of
Dental Sciences, Imphal",BDS,OBC,OBC,Allotted
545,3608005204,39504,All India,"Government Dental College,
Thrissur",BDS,OBC,OBC,Allotted
546,2001007073,39517,All India,"DC, RIMS, Imphal",BDS,EWS,EWS,Allotted
547,1502215337,39532,All India,"GOVT. DC & RESEARCH INSt.,
BELLARY",BDS,Open,OBC,Allotted
548,2001022097,39565,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,Open,GN,Allotted
549,2001006586,39573,All India,"Govt Dental College RIMS
Kadapa",BDS,Open,GN,Allotted
550,4411007482,39839,All India,"Govt Dental College RIMS
Kadapa",BDS,Open,GN,Allotted
551,1502015167,39965,All India,"GOVT DEN COLL DENTAL
WING PATIALA",BDS,OBC,OBC,Allotted
552,1502001565,40035,All India,"GOVT. D.C. & RESEARCH
INST,BANGALORE",BDS,EWS,EWS,Allotted
553,2001315401,40084,IP University Quota,ESIC Dental College and Hospital,BDS,EWS,EWS,Allotted
554,4409013123,40097,All India,"ESIC Dental College, Gulbarga",BDS,EWS,EWS,Allotted
555,3903102650,40143,All India,"Government Dental College
Hyderabad",BDS,EWS,EWS,Allotted
556,3609001041,40471,All India,"Govt Dental College RIMS
Kadapa",BDS,Open,GN,Allotted
557,2001013332,40488,All India,"GOVT DENTAL COLLEGE
Kannur",BDS,OBC,OBC,Allotted
558,1502121340,40510,All India,"GOVT DENTAL COLLEGE
Kannur",BDS,OBC,OBC,Allotted
559,4502002194,40521,All India,"GOVT. DENTAL COLLEGE &
HOSP.,NAGPUR",BDS,OBC,OBC,Allotted
560,4408127184,40564,All India,"GOVT DENTAL COLLEGE
Kannur",BDS,OBC,OBC,Allotted
561,4401013232,40585,All India,"GOVT. DENTAL COLLEGE &
HOSP.,AURANGABAD",BDS,OBC,OBC,Allotted
562,3905029169,40669,All India,"Government Dental College
Hyderabad",BDS,EWS,EWS,Allotted
563,4401001021,40849,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,Open,EWS,Allotted
564,4602001723,40940,All India,"GOVT. DENTAL COLLEGE &
HOSP.,AURANGABAD",BDS,OBC,OBC,Allotted
565,4408012333,40976,All India,"GOVT. DENTAL COLLEGE &
HOSP.,AURANGABAD",BDS,OBC,OBC,Allotted
566,1503010013,41042,All India,"GOVT. DENTAL COLLEGE,
RAIPUR",BDS,OBC,OBC,Allotted
567,4409013099,41110,All India,"Govt Dental College RIMS
Kadapa",BDS,OBC,OBC,Allotted
568,3609002152,41354,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,Open,GN,Allotted
569,1502010139,41356,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,Open,OBC,Allotted
570,1502203737,41367,All India,"GOVT. DC & RESEARCH INSt.,
BELLARY",BDS,OBC,OBC,Allotted
571,1506004356,41429,All India,"Govt Dental College RIMS
Kadapa",BDS,OBC,OBC,Allotted
572,4415003338,41456,All India,"Govt Dental College RIMS
Kadapa",BDS,OBC,OBC,Allotted
573,3602002246,41948,All India,"GOVT. DC & RESEARCH INSt.,
BELLARY",BDS,OBC,OBC,Allotted
574,1503016136,42128,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,OBC,OBC,Allotted
575,4404009426,42158,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,OBC,OBC,Allotted
576,1501004210,42303,All India,"Government Dental College,
Thrissur",BDS,EWS,EWS,Allotted
577,1502202090,42543,All India,"Rajah Muthiah Dental College
and Hos. , Annamalai",BDS,OBC,OBC,Allotted
578,3903209380,42765,All India,"Government Dental College,
Thrissur",BDS,EWS,EWS,Allotted
579,1601008300,45982,Open Seat Quota,AIIMS Bathinda,MBBS,SC,SC,Allotted
580,3903205237,51697,All India,"RUHS College of Medical
Sciences, Jaipur",MBBS,SC,SC,Allotted
581,2001009235,55652,IP University Quota,ESIC Dental College and Hospital,BDS,OBC,OBC,Allotted
582,2001118148,55726,IP University Quota,ESIC Dental College and Hospital,BDS,OBC,OBC,Allotted
583,2001009150,55900,IP University Quota,ESIC Dental College and Hospital,BDS,OBC,OBC,Allotted
584,2001020055,56135,IP University Quota,ESIC Dental College and Hospital,BDS,OBC,OBC,Allotted
585,4608120049,57331,Open Seat Quota,"AIIMS, Rai Bareli",MBBS,SC,SC,Allotted
586,2001324213,57840,IP University Quota,ESIC Dental College and Hospital,BDS,OBC,OBC,Allotted
587,3903118022,58006,B.Sc Nursing All India,"College of Nursing Ahilya Bai
College of Nursing, Maulana
Azad Medical College",B.Sc. Nursing,Open,EWS,Allotted
588,3109001648,58645,All India,"GRANT MEDICAL COLL & SIR
J.J.HOSP,MUMBAI",MBBS,SC,SC,Allotted
