SNo,RollNo,Rank,Allotted Quota,Allotted Institute,Course,Allotted Category,Candidate Category,Remarks
4450,2302020059,677114,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4451,3111113042,677405,Deemed/Paid Seats Quota,"Sharad Pawar Dental College and
Hospital, Wardha",BDS,Open,OBC,Allotted
4452,4101004213,677781,Deemed/Paid Seats Quota,"Meenakshi Ammal Dental College
and Host., Chennai1",BDS,Open,OBC,Allotted
4453,4103008265,677937,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4454,3119003212,678177,Deemed/Paid Seats Quota,"BVDU Dental College and
Hospital, Sangli",BDS,Open,EWS,Allotted
4455,2301011107,678560,Deemed/Paid Seats Quota,"GITAM Institue of Med. Sce. and
Res., Visakhapatnam",MBBS,Open,GN,Allotted
4456,1401003295,679475,Deemed/Paid Seats Quota,"Shri Sathya Sai Medical College
and RI, Chennai",MBBS,Open,GN,Allotted
4457,4607004173,680093,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,GN,Allotted
4458,4114004192,680389,Deemed/Paid Seats Quota,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Open,GN,Allotted
4459,4109016285,680941,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,OBC,Allotted
4460,4103009004,680998,Deemed/Paid Seats Quota,"Thaimoogambigai Dental College
and Hsopt. Chennai",BDS,Open,OBC,Allotted
4461,1801001277,681137,Non-Resident Indian,"Rural Medical College and PIMS,
Loni",MBBS,Open,GN,Allotted
4462,4609008410,681562,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,GN,Allotted
4463,4114001501,681677,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4464,2702009222,681830,Deemed/Paid Seats Quota,"SRM Medical College and
Hospital, Chennai",MBBS,Open,SC,Allotted
4465,2001304151,682338,IP University Quota,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,Open PwD,GN PwD,Allotted
4466,1205017111,682727,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,GN,Allotted
4467,9902002513,683266,Deemed/Paid Seats Quota,"GITAM Institue of Med. Sce. and
Res., Visakhapatnam",MBBS,Open,GN,Allotted
4468,2301004319,683638,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4469,2709001078,683847,Deemed/Paid Seats Quota,"Manipal College of Dental
Science, Mangalore",BDS,Open,OBC,Allotted
4470,4501003346,684437,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4471,2813003257,684723,Deemed/Paid Seats Quota,"Mahatma Gandhi Medical
College, Pondicherry",MBBS,Open,GN,Allotted
4472,2806025506,684756,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,OBC,Allotted
4473,4411109419,686048,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,OBC,Allotted
4474,3115011413,687355,Deemed/Paid Seats Quota,"BVDU Dental College and
Hospital, Sangli",BDS,Open,GN,Allotted
4475,4410001381,687678,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,OBC,Allotted
4476,4101113233,687930,Deemed/Paid Seats Quota,"Meenakshi Ammal Dental College
and Host., Chennai1",BDS,Open,OBC,Allotted
4477,4407005618,688161,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4478,2701002538,688325,Non-Resident Indian,"Jagadguru Gangadhar
Mahaswamigalu Moorusavirmath
Medical College, Hubballi",MBBS,Open,GN,Allotted
4479,2001016291,688371,Deemed/Paid Seats Quota,"Hamdard Inst of Med Sciences
and Research, New Delhi",MBBS,Open PwD,GN PwD,Allotted
4480,4101112299,688443,Deemed/Paid Seats Quota,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Open,OBC,Allotted
4481,4102001647,689784,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,GN,Allotted
4482,4106015097,690358,Deemed/Paid Seats Quota,"Thaimoogambigai Dental College
and Hsopt. Chennai",BDS,Open,OBC,Allotted
4483,2702038269,690418,Deemed/Paid Seats Quota,"SRI LALITHAMBIGAI MEDICAL
COLLEGE & HOSPITAL",MBBS,Open,OBC,Allotted
4484,3119009132,691386,Non-Resident Indian,"BV Deemed Uni. Med. College
and Hos., Sangli",MBBS,Open,GN,Allotted
4485,4103002161,691486,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,OBC,Allotted
4486,4411101297,691692,Deemed/Paid Seats Quota,"SRM Medical College and
Hospital, Chennai",MBBS,Open,GN,Allotted
4487,2001305358,692081,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,GN,Allotted
4488,2302003062,692124,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4489,4112002356,692355,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,SC,Allotted
4490,3102004534,692732,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,OBC,Allotted
4491,4113009087,692922,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4492,1205005480,693115,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,GN,Allotted
4493,2805003239,693676,Deemed/Paid Seats Quota,"AB Shetty Memorial Inst. of
Dental Sce., Mangaluru",BDS,Open,GN,Allotted
4494,3116004398,693971,Non-Resident Indian,"Krishna Inst. of Med. Scie., Karad",MBBS,Open,EWS,Allotted
4495,1204010296,694254,All India,"KURNOOL MEDICAL COLLEGE,
KURNOOL",MBBS,OBC PwD,OBC PwD,Allotted
4496,1502304604,694935,Non-Resident Indian,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,Open,OBC,Allotted
4497,4113007163,695298,Deemed/Paid Seats Quota,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Open,SC,Allotted
4498,2301004377,695345,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4499,2502012041,695435,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4500,4101101812,695891,Deemed/Paid Seats Quota,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,Open,GN,Allotted
4501,4201005259,695909,Deemed/Paid Seats Quota,"GITAM Institue of Med. Sce. and
Res., Visakhapatnam",MBBS,Open,GN,Allotted
4502,4202006426,696409,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,OBC,Allotted
4503,4101107089,696445,Deemed/Paid Seats Quota,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Open,SC,Allotted
4504,3114013209,697070,Non-Resident Indian,"MGM Medical College, Navi
Mumbai",MBBS,Open,GN,Allotted
4505,1502113020,697562,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,OBC,Allotted
4506,4101105397,698718,Deemed/Paid Seats Quota,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,Open,OBC,Allotted
4507,2812014045,699367,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,GN,Allotted
4508,2001317278,700081,Deemed/Paid Seats Quota,"GITAM Institue of Med. Sce. and
Res., Visakhapatnam",MBBS,Open,SC,Allotted
4509,2302025112,700188,Non-Resident Indian,"Bharati Vidyapeeth DU Medical
College",MBBS,Open,GN,Allotted
4510,2702021147,700801,All India,"C. Institute of Medical Sciences,
Chamarajanagar",MBBS,OBC PwD,OBC PwD,Allotted
4511,3113010096,702527,Non-Resident Indian,"Rural Medical College and PIMS,
Loni",MBBS,Open,GN,Allotted
4512,4109007163,702744,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,OBC,Allotted
4513,4109004867,703266,Deemed/Paid Seats Quota,"SRM Medical College and
Hospital, Chennai",MBBS,Open,OBC,Allotted
4514,1502303370,703869,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4515,4201101066,704172,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4516,1203014217,704519,Deemed/Paid Seats Quota,"Mahatma Gandhi Medical
College, Pondicherry",MBBS,Open,EWS,Allotted
4517,4115005203,704685,Deemed/Paid Seats Quota,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Open,OBC,Allotted
4518,2001309418,704796,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,OBC,Allotted
4519,4204001107,706193,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,SC,Allotted
4520,4609008253,706871,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,GN,Allotted
4521,2001208011,707066,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4522,1506001344,707171,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4523,1206011164,707192,Deemed/Paid Seats Quota,"GITAM Institue of Med. Sce. and
Res., Visakhapatnam",MBBS,Open,OBC,Allotted
4524,3103010267,707903,Deemed/Paid Seats Quota,"GITAM Institue of Med. Sce. and
Res., Visakhapatnam",MBBS,Open,GN,Allotted
4525,2702009442,708588,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,SC,Allotted
4526,3115028040,708677,Non-Resident Indian,"Bharati Vidyapeeth DU Medical
College",MBBS,Open,GN,Allotted
4527,3701013048,708763,Deemed/Paid Seats Quota,"Thaimoogambigai Dental College
and Hsopt. Chennai",BDS,Open,OBC,Allotted
4528,9902002084,709135,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,GN,Allotted
4529,4101010117,709169,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,OBC,Allotted
4530,1502224151,709939,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4531,4112002387,709946,Deemed/Paid Seats Quota,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,Open,OBC,Allotted
4532,2801009207,710027,Deemed/Paid Seats Quota,"Amrita School of Dentistry, Kochi",BDS,Open,OBC,Allotted
4533,4501005170,710235,All India,"Dr. YS Parmar Govt. Medical
College, Nahan",MBBS,Open PwD,GN PwD,Allotted
4534,2304003187,710280,Deemed/Paid Seats Quota,"MM College of Dental Scie. and
Res., Mullana",BDS,Open,GN,Allotted
4535,2302008084,710611,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4536,2001119034,710770,Deemed/Paid Seats Quota,"MANAV RACHNA DENTAL
COLLEGE FARIDABAD",BDS,Open,SC,Allotted
4537,4117001960,711120,Deemed/Paid Seats Quota,"VMS Dental College, Salem",BDS,Open,OBC,Allotted
4538,2001101225,711197,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4539,4115005075,711351,Deemed/Paid Seats Quota,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Open,OBC,Allotted
4540,3114009179,711504,Non-Resident Indian,"Bharati Vidyapeeth DU Medical
College",MBBS,Open,EWS,Allotted
4541,2604002498,711531,Deemed/Paid Seats Quota,"Mahatma Gandhi Medical
College, Pondicherry",MBBS,Open,OBC,Allotted
4542,4101112120,711594,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,OBC,Allotted
4543,2208005155,711956,Non-Resident Indian,"Krishna Inst. of Med. Scie., Karad",MBBS,Open,OBC,Allotted
4544,4101002104,712187,Deemed/Paid Seats Quota,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,Open,OBC,Allotted
4545,4109001052,712426,Deemed/Paid Seats Quota,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,Open,OBC,Allotted
4546,2702110235,712452,Deemed/Paid Seats Quota,"SRM Medical College and
Hospital, Chennai",MBBS,Open,SC,Allotted
4547,3905004410,713213,All India,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,Open PwD,OBC PwD,Allotted
4548,4101104395,713311,Deemed/Paid Seats Quota,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Open,OBC,Allotted
4549,3112020069,713596,All India,"INDIRA GANDHI
GOVT.MEDICAL COLL.,
NAGPUR",MBBS,Open PwD,GN PwD,Allotted
4550,4503002305,713676,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4551,3607006066,714034,Deemed/Paid Seats Quota,"Institute of Dental Sciences,
Bhubaneswar",BDS,Open,GN,Allotted
4552,4408007555,714217,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4553,4106002346,714408,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4554,1502002147,715334,All India,"Dr. B.R. Ambedkar State Institute
of Medical Sciences",MBBS,OBC PwD,OBC PwD,Allotted
4555,3604005599,715989,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4556,3115027274,716220,Deemed/Paid Seats Quota,"BVDU Dental College and
Hospital, Navi Mumbai",BDS,Open,GN,Allotted
4557,2706014036,716847,Non-Resident Indian,"Jagadguru Gangadhar
Mahaswamigalu Moorusavirmath
Medical College, Hubballi",MBBS,Open,OBC,Allotted
4558,3115006020,717109,Deemed/Paid Seats Quota,"Dr. DY Patil Dental College and
Hosp. Navi Mumbai",BDS,Open,GN,Allotted
4559,4108004566,717511,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,OBC,Allotted
4560,4101111024,717717,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,OBC,Allotted
4561,4408014321,717872,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4562,3118011186,718111,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4563,3701003490,718287,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,SC,Allotted
4564,4408014139,718710,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,OBC,Allotted
4565,4101104427,718815,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4566,4110002164,719995,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4567,4404004242,721669,Deemed/Paid Seats Quota,"Dr. DY Patil Dental College and
Hosp. Navi Mumbai",BDS,Open,GN,Allotted
4568,4109001044,721842,Deemed/Paid Seats Quota,"Mahatma Gandhi Medical
College, Pondicherry",MBBS,Open,OBC,Allotted
4569,4109003861,721901,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,OBC,Allotted
4570,3701003523,722075,Deemed/Paid Seats Quota,"Mahatma Gandhi Medical
College, Pondicherry",MBBS,Open,OBC,Allotted
4571,4111004407,722733,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,GN,Allotted
4572,4101101717,723061,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,SC,Allotted
4573,4101113324,723209,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,GN,Allotted
4574,2304004263,725622,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4575,1504002569,727432,Non-Resident Indian,"MGM Medical College, Navi
Mumbai",MBBS,Open,GN,Allotted
4576,3115010069,728983,Non-Resident Indian,"Dr. DY Patil Medical College and
Hospt., Pune",MBBS,Open,GN,Allotted
4577,2702110059,729083,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4578,4101110058,729598,Deemed/Paid Seats Quota,"SRI LALITHAMBIGAI MEDICAL
COLLEGE & HOSPITAL",MBBS,Open,GN,Allotted
4579,4101013372,729764,Deemed/Paid Seats Quota,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Open,OBC,Allotted
4580,4101102202,730120,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,GN,Allotted
4581,1502226113,730449,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4582,2209001206,730916,All India,"Fakhruddin Ali Ahmed Medical
College, Barpeta",MBBS,Open PwD,GN PwD,Allotted
4583,2504003388,731743,Deemed/Paid Seats Quota,"MANAV RACHNA DENTAL
COLLEGE FARIDABAD",BDS,Open,GN,Allotted
4584,3114009420,731817,Non-Resident Indian,"MGM Medical College, Navi
Mumbai",MBBS,Open,GN,Allotted
4585,4112001209,732313,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,OBC,Allotted
4586,2702006034,732540,Deemed/Paid Seats Quota,"Sri Siddhartha DentalCollege,
Tumkur",BDS,Open,OBC,Allotted
4587,4109005021,732809,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,OBC,Allotted
4588,3614001283,733200,Deemed/Paid Seats Quota,"Kalinga Institute of Dental
Sciences, Bhubaneswar",BDS,Open,ST,Allotted
4589,2601003451,733318,Deemed/Paid Seats Quota,"Manipal College of Dental
Science, Mangalore",BDS,Open,GN,Allotted
4590,4404001422,733496,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,SC,Allotted
4591,3113104101,734968,Non-Resident Indian,"Krishna Inst. of Med. Scie., Karad",MBBS,Open,GN,Allotted
4592,1504001488,736196,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,GN,Allotted
4593,3114005282,736637,Deemed/Paid Seats Quota,"SRM Medical College and
Hospital, Chennai",MBBS,Open,EWS,Allotted
4594,2001209532,736830,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4595,4107003070,736882,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,OBC,Allotted
4596,3115021333,737549,Deemed/Paid Seats Quota,"BVDU Dental College and
Hospital, Sangli",BDS,Open,OBC,Allotted
4597,3701012327,737699,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,OBC,Allotted
4598,2807027120,738072,Non-Resident Indian,"Amrita Institute of Medical
Science, Kochi",MBBS,Open,OBC,Allotted
4599,4408007251,738299,All India,"SHRI KALYAN GOVT MEDICAL
COLLEGE SIKAR",MBBS,OBC PwD,OBC PwD,Allotted
4600,2301009359,738454,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4601,4503006164,738559,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4602,4111003368,742020,Deemed/Paid Seats Quota,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,Open,SC,Allotted
4603,3201004035,742205,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4604,4110006363,742297,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,OBC,Allotted
4605,4404003049,742399,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,OBC,Allotted
4606,1201002618,742473,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,GN,Allotted
4607,2201009292,742588,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,ST,Allotted
4608,4408104426,743129,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4609,3110014059,743148,Deemed/Paid Seats Quota,"SRM Medical College and
Hospital, Chennai",MBBS,Open,GN,Allotted
4610,4110008188,743354,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,SC,Allotted
4611,3118002071,743633,Non-Resident Indian,"MGM Medical College, Navi
Mumbai",MBBS,Open,OBC,Allotted
4612,3111119162,743955,Deemed/Paid Seats Quota,"Sharad Pawar Dental College and
Hospital, Wardha",BDS,Open,OBC,Allotted
4613,1503003441,744778,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4614,2803015100,744888,Deemed/Paid Seats Quota,"SRM Katt. Dental College and
Hospt. Chennai",BDS,Open,GN,Allotted
4615,2208003496,746023,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,EWS,Allotted
4616,4111004061,746781,Deemed/Paid Seats Quota,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Open,GN,Allotted
4617,3602003402,747190,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,GN,Allotted
4618,1601008406,747713,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4619,4101109458,747769,Deemed/Paid Seats Quota,"Shri Sathya Sai Medical College
and RI, Chennai",MBBS,Open,OBC,Allotted
4620,4101001620,747774,Deemed/Paid Seats Quota,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,Open,GN,Allotted
4621,3110005094,748284,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,GN,Allotted
4622,4112019123,748840,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,SC,Allotted
4623,1202022528,749181,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,SC,Allotted
4624,3107004297,749505,Non-Resident Indian,"Dr. DY Patil Dental College and
Hosp. Pune",BDS,Open,GN,Allotted
4625,3114016034,749568,Non-Resident Indian,"Rural Medical College and PIMS,
Loni",MBBS,Open,GN,Allotted
4626,4403016074,749985,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4627,2702040171,750090,Deemed/Paid Seats Quota,"KLE VK Inst. of Dental Scie.
Belagavi",BDS,Open,OBC,Allotted
4628,3113112108,750288,Non-Resident Indian,"Rural Medical College and PIMS,
Loni",MBBS,Open,SC,Allotted
4629,2001001366,750512,Deemed/Paid Seats Quota,"Santosh Dental College and
Hospital, Ghaziabad",BDS,Open,GN,Allotted
4630,3119001136,751174,Deemed/Paid Seats Quota,"BVDU Dental College and
Hospital, Sangli",BDS,Open,OBC,Allotted
4631,2702042114,753215,Non-Resident Indian,"Jagadguru Gangadhar
Mahaswamigalu Moorusavirmath
Medical College, Hubballi",MBBS,Open,OBC,Allotted
4632,2708023248,753460,Deemed/Paid Seats Quota,"JSS Dental College, Mysuru",BDS,Open,OBC,Allotted
4633,3115008222,753598,Non-Resident Indian,"Krishna Inst. of Med. Scie., Karad",MBBS,Open,GN,Allotted
4634,3903121392,753664,All India,"JHALAWAR MEDICAL
COLLEGE, Jhalawar",MBBS,OBC PwD,OBC PwD,Allotted
4635,4410002013,753774,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,OBC,Allotted
4636,4114002295,753941,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,OBC,Allotted
4637,3609001061,755629,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,OBC,Allotted
4638,2705101667,756378,All India,"BIDAR INSTITUTE OF MEDICAL
SCI., BIDAR",MBBS,SC PwD,SC PwD,Allotted
4639,4109016027,757711,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,OBC,Allotted
4640,2803006384,758040,Deemed/Paid Seats Quota,"Sri Lakshmi Narayana Inst. of
Med. Scien., Puducherry",MBBS,Open,OBC,Allotted
4641,4411101628,759057,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,OBC,Allotted
4642,4408122102,759160,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,OBC,Allotted
4643,3119001437,759249,Non-Resident Indian,"Krishna Inst. of Med. Scie., Karad",MBBS,Open,GN,Allotted
4644,1402009021,759253,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,OBC,Allotted
4645,3115029065,759504,Non-Resident Indian,"SYMBIOSIS MEDICAL
COLLEGE FOR WOMEN PUNE",MBBS,Open,GN,Allotted
4646,2001304378,760350,Deemed/Paid Seats Quota,"MANAV RACHNA DENTAL
COLLEGE FARIDABAD",BDS,Open,OBC,Allotted
4647,4109012373,761683,Deemed/Paid Seats Quota,"Meenakshi Medical College
Hospital and Research Institute,
Kanchipuram",MBBS,Open,OBC,Allotted
4648,3601002216,761847,Deemed/Paid Seats Quota,"Kalinga Institute of Dental
Sciences, Bhubaneswar",BDS,Open,GN,Allotted
4649,2703030136,761928,Deemed/Paid Seats Quota,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Open,OBC,Allotted
4650,4201024171,762445,All India,"Government Medical College
Suryapet",MBBS,Open PwD,OBC PwD,Allotted
4651,4101005345,762946,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,GN,Allotted
4652,2001101525,763000,Deemed/Paid Seats Quota,"Santosh Medical College and
Hospital, Ghaziabad",MBBS,Open,GN,Allotted
4653,4101009026,763268,Deemed/Paid Seats Quota,"Sree Balaji Medical College and
Hospital, Chennai",MBBS,Open,SC,Allotted
4654,4101108426,763534,Deemed/Paid Seats Quota,"ACS Medical College and
Hospital, Chennai",MBBS,Open,GN,Allotted
